group,Овощи,,,,1
Баклажан,18,100,,ed0e0169-52fa-11e4-aaab-000b6a4d90f4
Брокколи свежие,25,100,,ed0e70f0-52fa-11e4-aaab-000b6a4d90f4
Брюква,34,100,,ed0efa5a-52fa-11e4-aaab-000b6a4d90f4
Брюссельская капуста вареная,25,100,,ed0fc639-52fa-11e4-aaab-000b6a4d90f4
Брюссельская капуста свежая,34,100,,ed123330-52fa-11e4-aaab-000b6a4d90f4
Винегрет,92,100,,ed12aceb-52fa-11e4-aaab-000b6a4d90f4
Зеленый горошек вареный,62,100,,ed1331c8-52fa-11e4-aaab-000b6a4d90f4
Зеленый горошек свежий,79,100,,ed13a059-52fa-11e4-aaab-000b6a4d90f4
Итальянская капуста,38,100,,ed14826d-52fa-11e4-aaab-000b6a4d90f4
Кабачки,23,100,,ed163e0f-52fa-11e4-aaab-000b6a4d90f4
Кабачки вареные,15,100,,ed16ae8f-52fa-11e4-aaab-000b6a4d90f4
Кабачки жареные,88,100,,ed172072-52fa-11e4-aaab-000b6a4d90f4
Капуста белокачанная,29,100,,ed17df43-52fa-11e4-aaab-000b6a4d90f4
Капуста белокачанная поджаренная,69,100,,ed184e88-52fa-11e4-aaab-000b6a4d90f4
Капуста белокочанная тушеная,75,100,,ed1bf85e-52fa-11e4-aaab-000b6a4d90f4
Капуста краснокачанная,27,100,,ed1c6cd1-52fa-11e4-aaab-000b6a4d90f4
Картофель,80,100,,ed1ddd70-52fa-11e4-aaab-000b6a4d90f4
Картофель варёный,82,100,,ed1f10cb-52fa-11e4-aaab-000b6a4d90f4
Картофель жареный,192,100,,ed1f81a7-52fa-11e4-aaab-000b6a4d90f4
Картофель сладкий,61,100,,ed1ff13f-52fa-11e4-aaab-000b6a4d90f4
Картофельное пюре,74,100,,ed207d4a-52fa-11e4-aaab-000b6a4d90f4
Квашеная капуста,12,100,,ed22669a-52fa-11e4-aaab-000b6a4d90f4
Кольраби,29,100,,ed265b71-52fa-11e4-aaab-000b6a4d90f4
Кукуруза,97,100,,ed271bde-52fa-11e4-aaab-000b6a4d90f4
Морковь,31,100,,ed278b1c-52fa-11e4-aaab-000b6a4d90f4
Морковь вареная,25,100,,ed282b3b-52fa-11e4-aaab-000b6a4d90f4
Огурец,15,100,,ed28e7a1-52fa-11e4-aaab-000b6a4d90f4
Патиссоны,19,100,,ed2aa24e-52fa-11e4-aaab-000b6a4d90f4
Пекинская капуста,12,100,,ed2b121d-52fa-11e4-aaab-000b6a4d90f4
Перец болгарский,26,100,,ed2b8153-52fa-11e4-aaab-000b6a4d90f4
Перец зеленый сладкий,27,100,,ed30216b-52fa-11e4-aaab-000b6a4d90f4
Перец красный сладкий,26,100,,ed3135f0-52fa-11e4-aaab-000b6a4d90f4
"Петрушка, зелень",41,100,,ed32cb90-52fa-11e4-aaab-000b6a4d90f4
"Петрушка, корень",38,100,,ed33b672-52fa-11e4-aaab-000b6a4d90f4
Помидоры,19,100,,ed34ef26-52fa-11e4-aaab-000b6a4d90f4
Помидоры без кожицы консервированные,11,100,,ed388c76-52fa-11e4-aaab-000b6a4d90f4
Помидоры с кожицей консервированные,20,100,,ed3af6af-52fa-11e4-aaab-000b6a4d90f4
Помидоры соленые,16,100,,ed3bfadb-52fa-11e4-aaab-000b6a4d90f4
Ревень,9,100,,ed3ce39d-52fa-11e4-aaab-000b6a4d90f4
Редис,14,100,,ed3d9af2-52fa-11e4-aaab-000b6a4d90f4
Репа,26,100,,ed400e32-52fa-11e4-aaab-000b6a4d90f4
Салат,12,100,,ed42dbac-52fa-11e4-aaab-000b6a4d90f4
Свекла,37,100,,ed43d1f4-52fa-11e4-aaab-000b6a4d90f4
Свекла отварная,49,100,,ed44e31b-52fa-11e4-aaab-000b6a4d90f4
Свекольная ботва,17,100,,ed461a2c-52fa-11e4-aaab-000b6a4d90f4
"Сельдерей, зелень",13,100,,ed46ce39-52fa-11e4-aaab-000b6a4d90f4
"Сельдерей, корень",21,100,,ed489a48-52fa-11e4-aaab-000b6a4d90f4
Соленый огурец,11,100,,ed4b1a60-52fa-11e4-aaab-000b6a4d90f4
Спаржа,23,100,,ed4d16e3-52fa-11e4-aaab-000b6a4d90f4
Тыква,28,100,,ed4f3f57-52fa-11e4-aaab-000b6a4d90f4
Тыква жареная,76,100,,ed50348f-52fa-11e4-aaab-000b6a4d90f4
Фасоль белая свежая,102,100,,ed535207-52fa-11e4-aaab-000b6a4d90f4
Фасоль красная свежая,93,100,,ed56e222-52fa-11e4-aaab-000b6a4d90f4
Фасоль стручковая свежая,24,100,,ed57f211-52fa-11e4-aaab-000b6a4d90f4
Цветная капуста вареная,17,100,,ed59069b-52fa-11e4-aaab-000b6a4d90f4
Цветная капуста свежая,21,100,,ed5bfefb-52fa-11e4-aaab-000b6a4d90f4
Цуккини,16,100,,ed5f420b-52fa-11e4-aaab-000b6a4d90f4
Цуккини вареный,13,100,,ed602877-52fa-11e4-aaab-000b6a4d90f4
,,,,ed6142d7-52fa-11e4-aaab-000b6a4d90f4
,,,,ed631805-52fa-11e4-aaab-000b6a4d90f4
,,,,ed660d41-52fa-11e4-aaab-000b6a4d90f4
,,,,ed692dbe-52fa-11e4-aaab-000b6a4d90f4
,,,,ed6a9d6a-52fa-11e4-aaab-000b6a4d90f4
,,,,ed6ba63e-52fa-11e4-aaab-000b6a4d90f4
,,,,ed6f23c6-52fa-11e4-aaab-000b6a4d90f4
,,,,ed73dc9e-52fa-11e4-aaab-000b6a4d90f4
,,,,ed77c837-52fa-11e4-aaab-000b6a4d90f4
,,,,ed7d91c7-52fa-11e4-aaab-000b6a4d90f4
,,,,ed7ed64d-52fa-11e4-aaab-000b6a4d90f4
,,,,ed83ec6a-52fa-11e4-aaab-000b6a4d90f4
,,,,ed8684a3-52fa-11e4-aaab-000b6a4d90f4
,,,,ed86fa2b-52fa-11e4-aaab-000b6a4d90f4
,,,,ed87d923-52fa-11e4-aaab-000b6a4d90f4
,,,,ed884c3e-52fa-11e4-aaab-000b6a4d90f4
,,,,ed8c73bb-52fa-11e4-aaab-000b6a4d90f4
,,,,ed8f6e55-52fa-11e4-aaab-000b6a4d90f4
,,,,ed8fe034-52fa-11e4-aaab-000b6a4d90f4
,,,,ed909b24-52fa-11e4-aaab-000b6a4d90f4
,,,,ed927910-52fa-11e4-aaab-000b6a4d90f4
,,,,ed979292-52fa-11e4-aaab-000b6a4d90f4
,,,,ed987e2d-52fa-11e4-aaab-000b6a4d90f4
,,,,ed99b07e-52fa-11e4-aaab-000b6a4d90f4
,,,,ed9bd984-52fa-11e4-aaab-000b6a4d90f4
,,,,eda1016b-52fa-11e4-aaab-000b6a4d90f4
,,,,eda1ee4a-52fa-11e4-aaab-000b6a4d90f4
,,,,eda2d6cf-52fa-11e4-aaab-000b6a4d90f4
,,,,eda5f3ba-52fa-11e4-aaab-000b6a4d90f4
,,,,edaad6e1-52fa-11e4-aaab-000b6a4d90f4
,,,,edad8762-52fa-11e4-aaab-000b6a4d90f4
,,,,edb218bf-52fa-11e4-aaab-000b6a4d90f4
,,,,edb40a7c-52fa-11e4-aaab-000b6a4d90f4
,,,,edb62dd8-52fa-11e4-aaab-000b6a4d90f4
,,,,edb77327-52fa-11e4-aaab-000b6a4d90f4
,,,,edbb4d77-52fa-11e4-aaab-000b6a4d90f4
,,,,edbe2191-52fa-11e4-aaab-000b6a4d90f4
,,,,edbf195f-52fa-11e4-aaab-000b6a4d90f4
,,,,edbfebff-52fa-11e4-aaab-000b6a4d90f4
,,,,edc2ab41-52fa-11e4-aaab-000b6a4d90f4
,,,,edc47a58-52fa-11e4-aaab-000b6a4d90f4
,,,,edc73016-52fa-11e4-aaab-000b6a4d90f4
,,,,edc7d1d0-52fa-11e4-aaab-000b6a4d90f4
,,,,edc9af3c-52fa-11e4-aaab-000b6a4d90f4
,,,,edcef116-52fa-11e4-aaab-000b6a4d90f4
,,,,edd19760-52fa-11e4-aaab-000b6a4d90f4
,,,,edd34259-52fa-11e4-aaab-000b6a4d90f4
,,,,edd6214b-52fa-11e4-aaab-000b6a4d90f4
,,,,eddb50d9-52fa-11e4-aaab-000b6a4d90f4
,,,,eddd4a71-52fa-11e4-aaab-000b6a4d90f4
,,,,eddfc92f-52fa-11e4-aaab-000b6a4d90f4
,,,,ede3da87-52fa-11e4-aaab-000b6a4d90f4
,,,,ede4e613-52fa-11e4-aaab-000b6a4d90f4
,,,,ede7f662-52fa-11e4-aaab-000b6a4d90f4
,,,,eded60f9-52fa-11e4-aaab-000b6a4d90f4
